candidate_id,application_date,country,department,job_role,gender,current_stage,hired_flag,Applied_date,Screen_date,Interview_date,Offer_date,Hired_date
CAND002031,2025-07-02,UK,People,HR Advisor,Male,Hired,1,2025-07-02,2025-07-06,2025-07-09,2025-07-17,2025-07-22
CAND002032,2025-04-20,France,Finance,Accountant,Male,Applied,0,2025-04-20,,,,
CAND002033,2025-04-08,France,Customer Support,Customer Success Manager,Male,Interview,0,2025-04-08,2025-04-12,2025-04-15,,
CAND002034,2025-11-09,UK,Supply Chain,Procurement Specialist,Male,Hired,1,2025-11-09,2025-11-12,2025-11-19,2025-12-03,2025-12-06
CAND002035,2026-02-27,UK,Operations,Project Manager,Male,Screen,0,2026-02-27,2026-03-02,,,
CAND002036,2025-05-15,France,Sales,Account Manager,Male,Interview,0,2025-05-15,2025-05-16,2025-05-22,,
CAND002037,2025-06-26,Netherlands,Sales,Account Manager,Male,Interview,0,2025-06-26,2025-06-28,2025-07-02,,
CAND002038,2025-11-05,Netherlands,Finance,Accountant,Male,Screen,0,2025-11-05,2025-11-08,,,
CAND002039,2026-03-28,UK,Supply Chain,Logistics Coordinator,Male,Interview,0,2026-03-28,2026-03-30,2026-04-02,,
CAND002040,2025-12-10,UK,People,HR Advisor,Male,Hired,1,2025-12-10,2025-12-12,2025-12-20,2026-01-02,2026-01-07
CAND002041,2026-02-07,UK,Technology,Data Engineer,Male,Screen,0,2026-02-07,2026-02-09,,,
CAND002042,2025-05-02,Netherlands,Finance,Financial Analyst,Female,Interview,0,2025-05-02,2025-05-05,2025-05-13,,
CAND002043,2026-03-02,Ireland,Operations,Site Engineer,Male,Offer,0,2026-03-02,2026-03-05,2026-03-12,2026-03-17,
CAND002044,2025-07-18,Germany,Supply Chain,Logistics Coordinator,Male,Applied,0,2025-07-18,,,,
CAND002045,2025-04-24,Germany,Commercial,Pricing Manager,Male,Screen,0,2025-04-24,2025-04-27,,,
CAND002046,2026-02-10,Ireland,Sales,Sales Executive,Male,Interview,0,2026-02-10,2026-02-14,2026-02-18,,
CAND002047,2025-10-11,UK,Operations,Construction Supervisor,Male,Screen,0,2025-10-11,2025-10-12,,,
CAND002048,2025-11-16,UK,Supply Chain,Logistics Coordinator,Female,Applied,0,2025-11-16,,,,
CAND002049,2025-11-24,UK,People,HR Business Partner,Female,Hired,1,2025-11-24,2025-11-26,2025-11-30,2025-12-05,2025-12-14
CAND002050,2025-04-11,UK,Sales,Sales Executive,Male,Offer,0,2025-04-11,2025-04-13,2025-04-16,2025-04-22,
CAND002051,2025-10-14,UK,Technology,Data Engineer,Male,Applied,0,2025-10-14,,,,
CAND002052,2025-06-05,UK,People,HR Advisor,Male,Screen,0,2025-06-05,2025-06-07,,,
CAND002053,2025-08-01,France,Operations,Site Engineer,Male,Screen,0,2025-08-01,2025-08-05,,,
CAND002054,2025-04-11,UK,People,HR Advisor,Male,Screen,0,2025-04-11,2025-04-13,,,
CAND002055,2026-03-30,Ireland,Supply Chain,Logistics Coordinator,Male,Offer,0,2026-03-30,2026-03-31,2026-04-08,2026-04-16,
CAND002056,2025-10-26,Netherlands,Finance,Financial Analyst,Male,Screen,0,2025-10-26,2025-10-30,,,
CAND002057,2026-01-13,Netherlands,Customer Support,Customer Success Manager,Female,Applied,0,2026-01-13,,,,
CAND002058,2025-10-06,Germany,People,HR Advisor,Male,Interview,0,2025-10-06,2025-10-08,2025-10-11,,
CAND002059,2025-11-14,Germany,Customer Support,Customer Success Manager,Male,Screen,0,2025-11-14,2025-11-17,,,
CAND002060,2025-04-09,UK,Finance,Accountant,Male,Applied,0,2025-04-09,,,,
CAND002061,2025-11-07,UK,Technology,Data Engineer,Male,Hired,1,2025-11-07,2025-11-08,2025-11-13,2025-11-21,2025-11-28
CAND002062,2025-07-16,UK,Technology,Software Engineer,Male,Screen,0,2025-07-16,2025-07-20,,,
CAND002063,2025-12-17,France,Operations,Site Engineer,Female,Screen,0,2025-12-17,2025-12-19,,,
CAND002064,2025-10-16,Germany,Sales,Account Manager,Female,Interview,0,2025-10-16,2025-10-20,2025-10-26,,
CAND002065,2025-09-08,Germany,People,HR Advisor,Male,Interview,0,2025-09-08,2025-09-10,2025-09-15,,
CAND002066,2025-06-06,UK,Technology,Data Analyst,Male,Applied,0,2025-06-06,,,,
CAND002067,2025-08-17,UK,Finance,Accountant,Male,Offer,0,2025-08-17,2025-08-19,2025-08-26,2025-09-07,
CAND002068,2025-10-17,UK,Sales,Sales Executive,Male,Applied,0,2025-10-17,,,,
CAND002069,2025-07-24,Germany,Finance,Financial Analyst,Male,Interview,0,2025-07-24,2025-07-28,2025-07-31,,
CAND002070,2025-05-13,Germany,Supply Chain,Procurement Specialist,Male,Applied,0,2025-05-13,,,,
CAND002071,2026-03-12,Netherlands,People,HR Advisor,Male,Applied,0,2026-03-12,,,,
CAND002072,2026-02-27,Germany,Finance,Financial Analyst,Male,Interview,0,2026-02-27,2026-03-02,2026-03-09,,
CAND002073,2025-12-12,UK,Operations,Site Engineer,Male,Screen,0,2025-12-12,2025-12-13,,,
CAND002074,2025-09-02,UK,Finance,Accountant,Male,Applied,0,2025-09-02,,,,
CAND002075,2025-10-25,Netherlands,People,HR Advisor,Male,Interview,0,2025-10-25,2025-10-26,2025-10-31,,
CAND002076,2025-10-17,UK,Supply Chain,Warehouse Manager,Male,Hired,1,2025-10-17,2025-10-19,2025-10-24,2025-10-30,2025-11-07
CAND002077,2025-05-04,UK,Operations,Site Engineer,Male,Interview,0,2025-05-04,2025-05-08,2025-05-14,,
CAND002078,2025-05-11,Germany,Operations,Project Manager,Male,Offer,0,2025-05-11,2025-05-13,2025-05-18,2025-05-31,
CAND002079,2025-11-16,Germany,Sales,Account Manager,Male,Screen,0,2025-11-16,2025-11-20,,,
CAND002080,2025-10-27,UK,People,HR Business Partner,Male,Screen,0,2025-10-27,2025-10-31,,,
CAND002081,2025-04-13,Germany,Finance,Accountant,Male,Screen,0,2025-04-13,2025-04-14,,,
CAND002082,2025-10-23,UK,People,HR Business Partner,Male,Hired,1,2025-10-23,2025-10-24,2025-10-27,2025-11-06,2025-11-14
CAND002083,2025-06-05,Germany,Finance,Accountant,Male,Applied,0,2025-06-05,,,,
CAND002084,2026-02-22,France,People,HR Business Partner,Male,Applied,0,2026-02-22,,,,
CAND002085,2025-06-15,UK,Operations,Project Manager,Male,Screen,0,2025-06-15,2025-06-17,,,
CAND002086,2025-12-03,France,Finance,Financial Analyst,Male,Screen,0,2025-12-03,2025-12-04,,,
CAND002087,2025-10-19,UK,Supply Chain,Procurement Specialist,Male,Applied,0,2025-10-19,,,,
CAND002088,2025-08-22,Germany,People,HR Advisor,Male,Applied,0,2025-08-22,,,,
CAND002089,2025-07-09,Germany,Technology,Software Engineer,Male,Applied,0,2025-07-09,,,,
CAND002090,2026-03-22,Netherlands,Operations,Project Manager,Female,Applied,0,2026-03-22,,,,
CAND002091,2025-06-24,UK,People,HR Advisor,Male,Screen,0,2025-06-24,2025-06-25,,,
CAND002092,2025-06-06,UK,Finance,Financial Analyst,Male,Screen,0,2025-06-06,2025-06-09,,,
CAND002093,2025-06-13,Germany,Customer Support,Customer Support Rep,Male,Screen,0,2025-06-13,2025-06-15,,,
CAND002094,2025-09-03,France,Supply Chain,Procurement Specialist,Male,Applied,0,2025-09-03,,,,
CAND002095,2025-09-24,UK,Sales,Sales Executive,Male,Screen,0,2025-09-24,2025-09-27,,,
CAND002096,2025-06-23,France,Customer Support,Customer Success Manager,Female,Applied,0,2025-06-23,,,,
CAND002097,2025-08-26,Ireland,Customer Support,Customer Support Rep,Male,Applied,0,2025-08-26,,,,
CAND002098,2026-01-18,UK,Sales,Sales Executive,Male,Screen,0,2026-01-18,2026-01-22,,,
CAND002099,2025-12-15,Netherlands,People,HR Advisor,Male,Applied,0,2025-12-15,,,,
CAND002100,2025-06-30,Germany,Commercial,Pricing Manager,Male,Hired,1,2025-06-30,2025-07-04,2025-07-12,2025-07-25,2025-08-03
CAND002101,2025-11-13,UK,Commercial,Pricing Manager,Male,Interview,0,2025-11-13,2025-11-15,2025-11-23,,
CAND002102,2026-01-11,UK,Operations,Construction Supervisor,Male,Applied,0,2026-01-11,,,,
CAND002103,2026-03-19,UK,Sales,Sales Executive,Male,Applied,0,2026-03-19,,,,
CAND002104,2025-07-30,UK,Sales,Account Manager,Male,Screen,0,2025-07-30,2025-08-03,,,
CAND002105,2025-06-19,Germany,People,HR Business Partner,Male,Screen,0,2025-06-19,2025-06-20,,,
CAND002106,2025-09-17,UK,Customer Support,Customer Support Rep,Male,Hired,1,2025-09-17,2025-09-19,2025-09-24,2025-10-08,2025-10-10
CAND002107,2025-07-16,France,Sales,Account Manager,Male,Offer,0,2025-07-16,2025-07-19,2025-07-25,2025-08-05,
CAND002108,2025-09-24,UK,Customer Support,Customer Support Rep,Male,Interview,0,2025-09-24,2025-09-26,2025-10-03,,
CAND002109,2025-09-21,Germany,Customer Support,Customer Support Rep,Male,Applied,0,2025-09-21,,,,
CAND002110,2025-12-13,UK,Sales,Account Manager,Male,Hired,1,2025-12-13,2025-12-16,2025-12-21,2025-12-26,2025-12-30
CAND002111,2025-07-18,France,Customer Support,Customer Support Rep,Male,Hired,1,2025-07-18,2025-07-20,2025-07-24,2025-08-04,2025-08-10
CAND002112,2025-12-30,UK,Finance,Accountant,Male,Interview,0,2025-12-30,2026-01-03,2026-01-07,,
CAND002113,2025-04-30,UK,Customer Support,Customer Success Manager,Female,Applied,0,2025-04-30,,,,
CAND002114,2025-05-16,UK,Sales,Account Manager,Male,Hired,1,2025-05-16,2025-05-17,2025-05-22,2025-05-28,2025-06-05
CAND002115,2025-05-13,UK,Commercial,Pricing Manager,Male,Interview,0,2025-05-13,2025-05-17,2025-05-21,,
CAND002116,2025-11-24,Germany,Customer Support,Customer Success Manager,Female,Screen,0,2025-11-24,2025-11-27,,,
CAND002117,2025-10-19,UK,Supply Chain,Logistics Coordinator,Male,Applied,0,2025-10-19,,,,
CAND002118,2025-07-18,UK,Technology,Data Engineer,Male,Hired,1,2025-07-18,2025-07-21,2025-07-27,2025-08-01,2025-08-04
CAND002119,2025-06-17,UK,People,HR Business Partner,Male,Applied,0,2025-06-17,,,,
CAND002120,2025-10-13,Netherlands,People,HR Advisor,Male,Applied,0,2025-10-13,,,,
CAND002121,2025-07-09,UK,Sales,Account Manager,Female,Screen,0,2025-07-09,2025-07-11,,,
CAND002122,2025-08-26,UK,Operations,Project Manager,Male,Applied,0,2025-08-26,,,,
CAND002123,2025-11-05,France,Technology,Software Engineer,Male,Screen,0,2025-11-05,2025-11-08,,,
CAND002124,2025-04-11,UK,Finance,Accountant,Male,Screen,0,2025-04-11,2025-04-14,,,
CAND002125,2025-12-09,UK,Commercial,Pricing Manager,Male,Screen,0,2025-12-09,2025-12-10,,,
CAND002126,2025-11-28,UK,Technology,Software Engineer,Male,Hired,1,2025-11-28,2025-12-01,2025-12-07,2025-12-14,2025-12-18
CAND002127,2025-06-16,Netherlands,Operations,Site Engineer,Male,Interview,0,2025-06-16,2025-06-18,2025-06-25,,
CAND002128,2025-08-07,UK,Commercial,Commercial Analyst,Male,Screen,0,2025-08-07,2025-08-10,,,
CAND002129,2025-12-08,France,Technology,Data Analyst,Male,Interview,0,2025-12-08,2025-12-11,2025-12-16,,
CAND002130,2026-01-27,UK,Sales,Sales Executive,Male,Interview,0,2026-01-27,2026-01-30,2026-02-06,,
CAND002131,2025-07-22,Germany,Sales,Account Manager,Male,Screen,0,2025-07-22,2025-07-26,,,
CAND002132,2025-04-17,France,Operations,Site Engineer,Male,Hired,1,2025-04-17,2025-04-19,2025-04-23,2025-04-29,2025-05-02
CAND002133,2025-10-29,Ireland,Supply Chain,Logistics Coordinator,Female,Screen,0,2025-10-29,2025-11-01,,,
CAND002134,2025-10-10,UK,Operations,Project Manager,Female,Screen,0,2025-10-10,2025-10-12,,,
CAND002135,2025-12-22,UK,Technology,Software Engineer,Female,Interview,0,2025-12-22,2025-12-24,2026-01-01,,
CAND002136,2025-10-24,UK,Operations,Project Manager,Male,Applied,0,2025-10-24,,,,
CAND002137,2025-06-13,France,Technology,Data Engineer,Male,Offer,0,2025-06-13,2025-06-16,2025-06-23,2025-07-07,
CAND002138,2026-01-25,France,Operations,Project Manager,Male,Screen,0,2026-01-25,2026-01-29,,,
CAND002139,2026-03-07,UK,Sales,Account Manager,Male,Applied,0,2026-03-07,,,,
CAND002140,2025-12-28,UK,Customer Support,Customer Support Rep,Male,Screen,0,2025-12-28,2025-12-30,,,
CAND002141,2026-01-10,France,Operations,Site Engineer,Male,Applied,0,2026-01-10,,,,
CAND002142,2025-05-23,UK,Supply Chain,Warehouse Manager,Male,Interview,0,2025-05-23,2025-05-25,2025-05-30,,
CAND002143,2025-09-03,Ireland,Customer Support,Customer Support Rep,Male,Offer,0,2025-09-03,2025-09-05,2025-09-11,2025-09-22,
CAND002144,2025-11-09,UK,Commercial,Commercial Analyst,Male,Applied,0,2025-11-09,,,,
CAND002145,2025-04-28,UK,Customer Support,Customer Support Rep,Male,Screen,0,2025-04-28,2025-04-30,,,
CAND002146,2025-06-10,UK,Technology,Data Analyst,Male,Interview,0,2025-06-10,2025-06-14,2025-06-20,,
CAND002147,2025-07-26,UK,People,HR Business Partner,Male,Interview,0,2025-07-26,2025-07-29,2025-08-03,,
CAND002148,2025-09-01,Germany,Finance,Financial Analyst,Male,Screen,0,2025-09-01,2025-09-03,,,
CAND002149,2025-06-04,UK,People,HR Advisor,Male,Screen,0,2025-06-04,2025-06-07,,,
CAND002150,2025-04-14,UK,Technology,Data Analyst,Male,Applied,0,2025-04-14,,,,
CAND002151,2025-08-04,UK,Sales,Sales Executive,Male,Interview,0,2025-08-04,2025-08-08,2025-08-11,,
CAND002152,2025-12-23,UK,Operations,Site Engineer,Male,Applied,0,2025-12-23,,,,
CAND002153,2025-04-05,Ireland,Finance,Financial Analyst,Male,Applied,0,2025-04-05,,,,
CAND002154,2025-11-06,UK,Finance,Accountant,Male,Screen,0,2025-11-06,2025-11-09,,,
CAND002155,2025-05-30,Germany,Customer Support,Customer Success Manager,Male,Interview,0,2025-05-30,2025-05-31,2025-06-08,,
CAND002156,2025-04-22,UK,Technology,Data Engineer,Male,Applied,0,2025-04-22,,,,
CAND002157,2025-12-31,UK,Operations,Project Manager,Male,Interview,0,2025-12-31,2026-01-01,2026-01-07,,
CAND002158,2025-11-11,UK,People,HR Business Partner,Male,Applied,0,2025-11-11,,,,
CAND002159,2026-02-17,UK,Sales,Account Manager,Female,Applied,0,2026-02-17,,,,
CAND002160,2025-08-27,Germany,Operations,Construction Supervisor,Male,Screen,0,2025-08-27,2025-08-28,,,
CAND002161,2026-03-25,Germany,Customer Support,Customer Success Manager,Male,Screen,0,2026-03-25,2026-03-28,,,
CAND002162,2025-11-29,UK,Sales,Sales Executive,Male,Screen,0,2025-11-29,2025-12-02,,,
CAND002163,2025-11-29,UK,Technology,Data Analyst,Male,Applied,0,2025-11-29,,,,
CAND002164,2025-08-31,UK,Customer Support,Customer Support Rep,Female,Applied,0,2025-08-31,,,,
CAND002165,2026-01-22,UK,People,HR Advisor,Male,Interview,0,2026-01-22,2026-01-25,2026-01-28,,
CAND002166,2025-08-28,UK,People,HR Business Partner,Male,Applied,0,2025-08-28,,,,
CAND002167,2025-10-03,Germany,Customer Support,Customer Support Rep,Female,Hired,1,2025-10-03,2025-10-05,2025-10-10,2025-10-19,2025-10-26
CAND002168,2026-03-27,France,Technology,Data Analyst,Male,Applied,0,2026-03-27,,,,
CAND002169,2026-01-23,UK,Commercial,Commercial Analyst,Male,Interview,0,2026-01-23,2026-01-27,2026-02-01,,
CAND002170,2026-01-20,Ireland,Commercial,Commercial Analyst,Male,Screen,0,2026-01-20,2026-01-24,,,
CAND002171,2025-12-27,Netherlands,Supply Chain,Logistics Coordinator,Male,Hired,1,2025-12-27,2025-12-29,2026-01-03,2026-01-13,2026-01-17
CAND002172,2025-09-14,Germany,People,HR Business Partner,Male,Offer,0,2025-09-14,2025-09-15,2025-09-23,2025-09-28,
CAND002173,2025-11-02,Germany,Technology,Data Engineer,Female,Interview,0,2025-11-02,2025-11-05,2025-11-10,,
CAND002174,2025-04-17,Germany,Customer Support,Customer Support Rep,Male,Screen,0,2025-04-17,2025-04-20,,,
CAND002175,2025-12-24,UK,Sales,Account Manager,Male,Interview,0,2025-12-24,2025-12-26,2025-12-31,,
CAND002176,2025-08-28,UK,Supply Chain,Procurement Specialist,Male,Applied,0,2025-08-28,,,,
CAND002177,2025-12-31,UK,Supply Chain,Procurement Specialist,Female,Offer,0,2025-12-31,2026-01-02,2026-01-06,2026-01-19,
CAND002178,2025-09-21,France,Customer Support,Customer Support Rep,Male,Screen,0,2025-09-21,2025-09-25,,,
CAND002179,2025-04-21,UK,Finance,Financial Analyst,Male,Applied,0,2025-04-21,,,,
CAND002180,2025-12-08,Germany,Operations,Project Manager,Male,Applied,0,2025-12-08,,,,
CAND002181,2025-08-09,Netherlands,Technology,Software Engineer,Male,Applied,0,2025-08-09,,,,
CAND002182,2025-09-17,UK,Operations,Project Manager,Male,Applied,0,2025-09-17,,,,
CAND002183,2025-07-27,Germany,Commercial,Pricing Manager,Male,Interview,0,2025-07-27,2025-07-30,2025-08-02,,
CAND002184,2025-07-15,Germany,Operations,Construction Supervisor,Male,Applied,0,2025-07-15,,,,
CAND002185,2025-07-11,Germany,Technology,Software Engineer,Female,Hired,1,2025-07-11,2025-07-13,2025-07-17,2025-07-23,2025-08-01
CAND002186,2026-02-04,Netherlands,Commercial,Pricing Manager,Male,Interview,0,2026-02-04,2026-02-08,2026-02-12,,
CAND002187,2026-03-26,Germany,Commercial,Commercial Analyst,Male,Applied,0,2026-03-26,,,,
CAND002188,2025-09-22,UK,Customer Support,Customer Support Rep,Male,Applied,0,2025-09-22,,,,
CAND002189,2025-09-15,UK,Technology,Data Analyst,Male,Screen,0,2025-09-15,2025-09-19,,,
CAND002190,2026-01-08,Germany,Customer Support,Customer Support Rep,Male,Screen,0,2026-01-08,2026-01-10,,,
CAND002191,2025-11-13,Ireland,Operations,Site Engineer,Male,Interview,0,2025-11-13,2025-11-17,2025-11-22,,
CAND002192,2025-06-24,Germany,Commercial,Commercial Analyst,Male,Screen,0,2025-06-24,2025-06-27,,,
CAND002193,2025-11-18,Netherlands,Commercial,Commercial Analyst,Male,Applied,0,2025-11-18,,,,
CAND002194,2025-04-18,Germany,Customer Support,Customer Success Manager,Male,Interview,0,2025-04-18,2025-04-19,2025-04-26,,
CAND002195,2025-05-18,Germany,Supply Chain,Logistics Coordinator,Male,Screen,0,2025-05-18,2025-05-22,,,
CAND002196,2026-02-22,UK,Finance,Financial Analyst,Male,Applied,0,2026-02-22,,,,
CAND002197,2025-11-13,UK,Finance,Accountant,Male,Screen,0,2025-11-13,2025-11-15,,,
CAND002198,2025-10-05,France,People,HR Business Partner,Male,Applied,0,2025-10-05,,,,
CAND002199,2025-04-06,France,Sales,Account Manager,Female,Screen,0,2025-04-06,2025-04-08,,,
CAND002200,2026-03-01,UK,Finance,Accountant,Male,Applied,0,2026-03-01,,,,
CAND002201,2025-04-23,UK,Customer Support,Customer Support Rep,Male,Hired,1,2025-04-23,2025-04-26,2025-05-01,2025-05-08,2025-05-13
CAND002202,2026-02-11,UK,Supply Chain,Logistics Coordinator,Male,Interview,0,2026-02-11,2026-02-15,2026-02-23,,
CAND002203,2025-08-24,UK,Sales,Sales Executive,Male,Applied,0,2025-08-24,,,,
CAND002204,2026-01-06,France,Customer Support,Customer Success Manager,Male,Applied,0,2026-01-06,,,,
CAND002205,2026-02-19,UK,People,HR Advisor,Male,Interview,0,2026-02-19,2026-02-23,2026-03-02,,
CAND002206,2025-11-16,France,Supply Chain,Logistics Coordinator,Male,Screen,0,2025-11-16,2025-11-19,,,
CAND002207,2025-08-17,Germany,Technology,Software Engineer,Male,Interview,0,2025-08-17,2025-08-19,2025-08-22,,
CAND002208,2025-07-27,UK,Sales,Sales Executive,Male,Screen,0,2025-07-27,2025-07-29,,,
CAND002209,2025-06-06,UK,Operations,Construction Supervisor,Male,Applied,0,2025-06-06,,,,
CAND002210,2026-03-02,UK,Commercial,Commercial Analyst,Male,Screen,0,2026-03-02,2026-03-05,,,
CAND002211,2026-03-19,Germany,Operations,Site Engineer,Male,Screen,0,2026-03-19,2026-03-20,,,
CAND002212,2025-05-13,UK,Commercial,Pricing Manager,Male,Screen,0,2025-05-13,2025-05-15,,,
CAND002213,2025-06-14,France,Finance,Financial Analyst,Male,Interview,0,2025-06-14,2025-06-18,2025-06-24,,
CAND002214,2025-09-15,UK,Technology,Software Engineer,Female,Interview,0,2025-09-15,2025-09-18,2025-09-26,,
CAND002215,2025-05-19,Netherlands,Technology,Data Analyst,Male,Screen,0,2025-05-19,2025-05-23,,,
CAND002216,2025-07-08,Germany,Commercial,Pricing Manager,Male,Hired,1,2025-07-08,2025-07-11,2025-07-15,2025-07-27,2025-07-30
CAND002217,2025-09-27,Germany,Commercial,Commercial Analyst,Male,Interview,0,2025-09-27,2025-09-30,2025-10-06,,
CAND002218,2026-03-15,Germany,Technology,Data Engineer,Male,Hired,1,2026-03-15,2026-03-18,2026-03-22,2026-04-04,2026-04-11
CAND002219,2025-12-04,Germany,People,HR Business Partner,Male,Applied,0,2025-12-04,,,,
CAND002220,2026-03-14,UK,Commercial,Commercial Analyst,Male,Screen,0,2026-03-14,2026-03-17,,,
CAND002221,2025-08-19,France,Supply Chain,Procurement Specialist,Male,Screen,0,2025-08-19,2025-08-22,,,
CAND002222,2026-03-22,UK,Sales,Account Manager,Male,Screen,0,2026-03-22,2026-03-25,,,
CAND002223,2025-07-23,UK,Sales,Account Manager,Male,Screen,0,2025-07-23,2025-07-24,,,
CAND002224,2025-10-13,UK,Sales,Account Manager,Male,Interview,0,2025-10-13,2025-10-14,2025-10-19,,
CAND002225,2025-12-08,UK,Supply Chain,Procurement Specialist,Male,Screen,0,2025-12-08,2025-12-12,,,
CAND002226,2025-11-17,France,People,HR Business Partner,Male,Hired,1,2025-11-17,2025-11-21,2025-11-26,2025-12-01,2025-12-03
CAND002227,2025-09-17,UK,Commercial,Commercial Analyst,Male,Applied,0,2025-09-17,,,,
CAND002228,2025-12-07,UK,People,HR Advisor,Male,Hired,1,2025-12-07,2025-12-08,2025-12-11,2025-12-22,2025-12-24
CAND002229,2026-03-10,UK,People,HR Advisor,Male,Applied,0,2026-03-10,,,,
CAND002230,2025-12-10,UK,Operations,Construction Supervisor,Male,Hired,1,2025-12-10,2025-12-11,2025-12-16,2025-12-29,2026-01-04
CAND002231,2025-08-01,UK,Operations,Construction Supervisor,Male,Applied,0,2025-08-01,,,,
CAND002232,2025-11-03,Netherlands,People,HR Business Partner,Male,Interview,0,2025-11-03,2025-11-04,2025-11-12,,
CAND002233,2025-07-02,Germany,People,HR Business Partner,Male,Hired,1,2025-07-02,2025-07-05,2025-07-12,2025-07-26,2025-07-31
CAND002234,2025-09-19,UK,Operations,Project Manager,Male,Applied,0,2025-09-19,,,,
CAND002235,2026-02-15,UK,Customer Support,Customer Support Rep,Male,Hired,1,2026-02-15,2026-02-17,2026-02-25,2026-03-06,2026-03-13
CAND002236,2026-03-30,Germany,Technology,Data Analyst,Male,Screen,0,2026-03-30,2026-04-03,,,
CAND002237,2025-06-17,UK,People,HR Business Partner,Male,Screen,0,2025-06-17,2025-06-20,,,
CAND002238,2025-10-12,Ireland,Finance,Financial Analyst,Male,Screen,0,2025-10-12,2025-10-15,,,
CAND002239,2026-03-09,UK,Technology,Software Engineer,Male,Applied,0,2026-03-09,,,,
CAND002240,2026-02-03,UK,Commercial,Commercial Analyst,Male,Interview,0,2026-02-03,2026-02-05,2026-02-08,,
